URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.3.1.1--20171231000000,2017-12-31T00:00:00,active,,RelatieCodelijst,RelatieCodelijst,"RelatieCodelijst","StructureDefinition/Patient","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.3.1.2--20171231000000,2017-12-31T00:00:00,active,,RolCodelijst,RolCodelijst,"RolCodelijst","StructureDefinition/Patient","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.5.1.1--20171231000000,2017-12-31T00:00:00,active,,ProbleemTypeCodelijst,ProbleemTypeCodelijst,"ProbleemTypeCodelijst","StructureDefinition/Condition","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.5.1.2--20171231000000,2017-12-31T00:00:00,active,,ProbleemStatusCodelijst,ProbleemStatusCodelijst,"ProbleemStatusCodelijst","StructureDefinition/Condition","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.5.1.4--20171231000000,2017-12-31T00:00:00,active,,VerificatieStatusCodelijst,VerificatieStatusCodelijst,"VerificatieStatusCodelijst","StructureDefinition/Condition","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.5.1.5--20171231000000,2017-12-31T00:00:00,active,,ProbleemAnatomischeLocatieCodelijst,ProbleemAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/Condition","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.5.1.6--20171231000000,2017-12-31T00:00:00,active,,ProbleemLateraliteitCodelijst,ProbleemLateraliteitCodelijst,"ProbleemLateraliteitCodelijst","StructureDefinition/Condition","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.7.15.1--20171231000000,2017-12-31T00:00:00,active,,WilsverklaringTypeCodelijst,WilsverklaringTypeCodelijst,"WilsverklaringTypeCodelijst","StructureDefinition/AdvanceDirective","hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.7.5.1--20171231000000,2017-12-31T00:00:00,active,,LevensovertuigingCodelijst,LevensovertuigingCodelijst,"LevensovertuigingCodelijst","StructureDefinition/Patient","SCT,hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.7.6.3--20171231000000,2017-12-31T00:00:00,active,,NationaliteitCodelijst,NationaliteitCodelijst,"GBA Tabel 32 (Nationaliteitentabel) - Alle waarden","StructureDefinition/Patient","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.7.9.1--20171231000000,2017-12-31T00:00:00,active,,BurgerlijkeStaatCodelijst,BurgerlijkeStaatCodelijst,"BurgerlijkeStaatCodelijst","StructureDefinition/Patient","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.10--20171231000000,2017-12-31T00:00:00,active,,SpecifiekeStofSNKCodelijst,SpecifiekeStofSNKCodelijst,"G-standaard Stofnaamcode (SNK) - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.8.2.11--20171231000000,2017-12-31T00:00:00,active,,SpecifiekeStofThesaurus122Codelijst,SpecifiekeStofThesaurus122Codelijst,"G-standaard Ongewenste medicatiegroepen - Alle waarden","StructureDefinition/AllergyIntolerance","Other"
